"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"18/05/2012","15 WHITETHORN ROAD, CLONSKEAGH","","Dublin","€515,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","15 Windsor Road, Rathmines","","Dublin","€675,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","151 St Margaret's Road, Hampton Wood, Dublin 11","","Dublin","€132,158.60","No","New Dwelling house /Apartment","greater than 125 sq metres"
"18/05/2012","16 CHURCH AVENUE, SOUTH CIRCULAR ROAD","Dublin 8","Dublin","€46,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","18 Bigger Road, Walkinstown, Dublin 12","","Dublin","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","19 Glendoher Close, Rathfarnham, Dublin 14","","Dublin","€360,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","23 Brennanstown Avenue, Cabinteely","","Dublin","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","28 Kinvara Drive, Navan Road, Cabra","","Dublin","€218,500.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","29 Brookedene, Killiney","","Dublin","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","3 High Street, Balbriggan","","Dublin","€88,550.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","32 NORTH ROAD, FINGLAS","Dublin 11","Dublin","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","33  Gainsborough Avenue, Malahide, Co. Dublin","","Dublin","€380,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","364 Malahide Marina Village, Malahide","","Dublin","€205,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","43 Parkgate Place, Parkgate Street","","Dublin","€171,500.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","43 Rathvale Park, Ayrfield, Dublin 13","Dublin 13","Dublin","€273,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","46 Venetian Hall, Killester","","Dublin","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","53 Verbena Lawn, Sutton","Dublin 13","Dublin","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","56 Hillcrest Park, Glasnevin, Dublin 9","","Dublin","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","59, Rathsallagh Grove, Shankill","","Dublin","€77,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"18/05/2012","66 Griffith Avenue, Drumcondra, Drumcondra","","Dublin","€336,365.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","8 Maplewood Lawn, Tallaght","","Dublin","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","9  The Heights, Robswall, Malahide","","Dublin","€505,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","91 Woodley Park, Kilmacud, Dublin 14","","Dublin","€343,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","amberlay, 20 woodlands park, blackrock","","Dublin","€690,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","APT 11 HANBURY HALL, HANBURY LANE","Dublin 8","Dublin","€45,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","APT 4 CASTLEPARK COURT, CASTLEPARK ROAD, DALKEY","","Dublin","€305,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/05/2012","Derriana, Church Road, Killiney","","Dublin","€425,622.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","Gorse Hill, Baily, Howth","","Dublin","€1,460,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","10 Belgrave Square, Rathmines, Dublin 6.","Dublin 6","Dublin","€810,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","114 Rockford Manor, Blackrock","","Dublin","€288,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","13 Hyde Park, Dalkey","","Dublin","€483,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","13 Woodvale Avenue, Blanchardstown, Dublin 15.","","Dublin","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","14 CHAPEL LANE, SWORDS","","Dublin","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","140 Lucan Road, Chapelizod","Dublin 22","Dublin","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","16 Fortwilliam, Mount Merrion Avenue, Blackrock","","Dublin","€266,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","17a Corrig Road, Dalkey","","Dublin","€365,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","1st Floor, 26/29 Lower Liffey Street","","Dublin","€540,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","28 Airpark Avenue, Stocking Lane, Rathfarnham","","Dublin","€237,885.46","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/05/2012","42 Beechwood Avenue, Lower, Ranelagh","","Dublin","€605,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","50 Abington, Malahide","","Dublin","€1,800,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"21/05/2012","50 Adamstown Park, Adamstown Square, Adamstown","","Dublin","€176,211.45","No","New Dwelling house /Apartment","greater than 125 sq metres"
"21/05/2012","60 Willbrook, Rathfarnham, Dublin 14","","Dublin","€6,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","67 Castle Riada Drive, Lucan, Dublin","","Dublin","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","8 Park Lane, Dunlaoghaire","","Dublin","€1,210,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","8 Wesley Road, Rathgar","Dublin 12","Dublin","€416,250.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","83 KINCORA COURT, CLONTARF","Dublin 3","Dublin","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","94 Dunsink Drive, Finglas","","Dublin","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","Apartment 64  The Crescent, Carrickmines Manor, Glenamuck Road","","Dublin","€165,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/05/2012","Apt 46 Brooklawn, Strandville Avenue, Clontarf","","Dublin","€151,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","100, Cois Cairn, Old Connaught Ave Bray","","Dublin","€84,100.00","Yes","Second-Hand Dwelling house /Apartment",""
"22/05/2012","14A and 14B Hawthorn Ave, East Wall","","Dublin","€900,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","151, Coolevein, Ballybrack","","Dublin","€85,250.00","Yes","Second-Hand Dwelling house /Apartment",""
"22/05/2012","159 Mulvey Park, Dundrum","Dublin 14","Dublin","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","17 Verdemont, Blanchardstown","","Dublin","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","2 Hamlet Close, Flemington Lane, Ballbriggan","","Dublin","€354,800.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","21 Bushfield Terrace, Donnybrook","Dublin 4","Dublin","€620,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","30 Elm Park Avenue, Ranelagh","Dublin 6","Dublin","€373,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","30 Upper Erne Street, Dublin 2","","Dublin","€410,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","339 Blackhorse Avenue, Dublin 7","Dublin 7","Dublin","€87,500.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","4 Donaghmede Drive, Donaghmede, Dublin","","Dublin","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","50 Saggart Lodge Court, Saggart","","Dublin","€70,484.58","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/05/2012","59 Mayeston Crescent, Finglas, Dublin 11","","Dublin","€132,158.59","No","New Dwelling house /Apartment","greater than 125 sq metres"
"22/05/2012","6 Mount Eustace Park, Tyrrelstown","","Dublin","€30,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","67 Raheen Road, Tallaght, Dublin 24","","Dublin","€87,250.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","70 St. Peter's Crescent, Walkinstown","","Dublin","€177,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","Apartment 18, Rathmines Town Centre, Rathmines","Dublin 6","Dublin","€156,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","Apartment 4 Christchurch View, Christchurch, Dublin 8","","Dublin","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","APT 107 CHARLOTTE QUAY DOCK, RINGSEND","Dublin 4","Dublin","€122,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","Apt.7 Gracefields, Chapel Street, Balbriggan","","Dublin","€69,500.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","104 Leix Road, Cabra, Dublin 7","Dublin 7","Dublin","€174,700.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","106 Lower Kilmacud Road, Stillorgan","","Dublin","€315,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","133 Grange Road, Rathfarnham, Dublin 14","","Dublin","€335,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","137 Roebuck Castle, Closnkeagh, Dublin 14","","Dublin","€343,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","16 Rossmore Avenue, Templeogue, Dublin","","Dublin","€356,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","18 Rathmines Park, Rathmines","Dublin 6","Dublin","€402,500.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","193 The Spinnaker, Arran Quay","","Dublin","€131,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","1BERRYFIELD ROAD, FINGLAS","","Dublin","€45,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","2 Lombard Street West, South Circular Road","Dublin 8","Dublin","€330,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","22 Georgian Village, Castleknock","","Dublin","€720,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","237B KIMMAGE ROAD LR, KIMMAGE, DUBLIN 6W","Dublin 6w","Dublin","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","24 Glenbeigh Park, Off Blackhorse Avenue","Dublin 7","Dublin","€257,500.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","24 The Fairways, Woodbrook Glen, Bray","","Dublin","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","26 Bayside Square South, Sutton, Dublin 13.","","Dublin","€177,500.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","3 Glandor, Pilot View, Harbour Road  Dalkey","","Dublin","€452,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","3 Mountain View, James Walk, Maryland","","Dublin","€87,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","32c Glin Drive, Coolock, Dublin 17","","Dublin","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","36 Wynberg Park, Blackrock","","Dublin","€240,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","37 Phoenix Street, The Ranch, Inchicore","Dublin 8","Dublin","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","408 Galtymore Road, Drimnagh","Dublin 12","Dublin","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","43 Clonmacnoise Road, Crumlin, Dublin 12","","Dublin","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","58 Dalcassian Downs, Phibsborough, Dublin 7","","Dublin","€285,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","6 CNOC DUBH, BALLYBOUGHAL","","Dublin","€160,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/05/2012","64 Oaktree Road, Stillorgan, Dublin","","Dublin","€380,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","7 Lomond Avenue, Fairview","","Dublin","€245,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","72 Willow House  Mespil Estate, Dublin 4","Dublin 4","Dublin","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","84 Olcovar, Shankill, Dublin 18","","Dublin","€202,643.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"23/05/2012","96 Old Bawn, Tallaght","","Dublin","€198,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","Apartment 70 Willow House, Mespil Estate, Dublin 4","Dublin 4","Dublin","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","Marlay Grange House, Grange Road, Rathfarnham","","Dublin","€1,000,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","NO 1 INISBOFIN, BAILEY VIEW HARBOUR ROAD, DALKEY","","Dublin","€295,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","13 Trimleston Road, Booterstown, County Dublin","","Dublin","€338,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","13A Belfield Court, Stillorgan","","Dublin","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","146 Walsh Road, Drumcondra","Dublin 9","Dublin","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","2 Cedar Lawn, The Cedars, Ridgewood  Swords","","Dublin","€180,616.75","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/05/2012","2 Hastings Green, Hamlet Lane, Balbriggan","","Dublin","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","20 HOLE IN THE WALL ROAD, BALGRIFFIN","","Dublin","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","24 Inglewood Drive, Clonsilla","Dublin 15","Dublin","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","25 Dalkey Avenue, Dalkey","","Dublin","€600,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","25 Herberton Walk, Rialto","","Dublin","€180,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/05/2012","26 Monasterboice Road, Crumlin","","Dublin","€132,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","29 Richmond Park, Monkstown","","Dublin","€317,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","3 Churchtown Drive, Churchtown","Dublin 14","Dublin","€530,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","33 HEATHFIELD PARK, CAPPAGH ROAD, FINGLAS","Dublin 11","Dublin","€167,400.88","No","New Dwelling house /Apartment","less than 38 sq metres"
"24/05/2012","38 Leix Road, Cabra","","Dublin","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","48 Thomastown Road, Glenageary","","Dublin","€299,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","6 Seafield Court, Castle Avenue, Clontarf","","Dublin","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","7  Stratton Heath, Adamanstown Square, Adamanstown","","Dublin","€145,374.45","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/05/2012","70 Sandford Woods, Swords, Co. Dublin","","Dublin","€172,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","8 Achill Road, Drumcondra","","Dublin","€266,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","8 Annabeg, Meadow Court, Ballybrack","","Dublin","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","10 Herbert Place, Dublin 2","Dublin 2","Dublin","€510,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","104 Carrsmill, Portrane Road, Donabate","","Dublin","€384,837.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"25/05/2012","11O'Connell Gardens, Sandymount","Dublin 4","Dublin","€427,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","12 The Osprey, Barnageeragh Cove, Skerries","","Dublin","€209,691.62","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/05/2012","120 Loreto Avenue, Rathfarnham, Dublin 14","","Dublin","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","13 The View, Carrickmines Manor, Glenamuck Road","Dublin 18","Dublin","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","136 Ivy Exchange, Parnell Street","Dublin 1","Dublin","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","15 Langrishe Place, Dublin 1","","Dublin","€166,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","15 Oaklands Drive, Rathgar","Dublin 6","Dublin","€690,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","15 Sycamore Lawn, Castleknock, Dublin 15","","Dublin","€209,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","16 Clyde Road, Ballsbridge, Dublin 4","Dublin 4","Dublin","€2,200,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","17 Hayworth Mews, Ongar","","Dublin","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","19 The Quartz, The Grange, Brewery Road Blackrock","","Dublin","€240,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","2  The Avenue, Orlynn Park, Lusk","","Dublin","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","2 Kilmahuddrick Drive, Clondalkin, Dublin 22","","Dublin","€63,650.00","Yes","Second-Hand Dwelling house /Apartment",""
"25/05/2012","2 Seacourt, Seafield Road, Clotarf","Dublin 3","Dublin","€500,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","2 Sybil Hill Avenue, Raheny","","Dublin","€217,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","20 Callary Road, Mount Merrion","","Dublin","€515,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","22 Gainsborough Court, Malahide","","Dublin","€385,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","225 North Circular Road, Dublin 7","Dublin 7","Dublin","€340,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","24 Cul na Greine, Old Bawn, Tallaght  Dublin 24","","Dublin","€205,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","26 Myrtle Park, Dun Laoghaire, Co. Dublin","","Dublin","€485,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","28 Talbot Road, Malahide","","Dublin","€328,500.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","3 Field Avenue, Walkinstown, dublin 12","","Dublin","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","3 Glenbrae Court, Shankill","","Dublin","€320,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","3 Greencastle Avenue, Coolock","","Dublin","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","30 woodbrook park, templeogue","Dublin 16","Dublin","€478,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","35 Meadowbank, Bushy Park Road, Rathgar","","Dublin","€322,500.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","4 Tritonville Avenue, Sandymount","","Dublin","€197,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","57 Leopardstown Park, Leopardstown","","Dublin","€75,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","59 Belclare Avenue, Poppintree, Dublin 11","","Dublin","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","6 Millmount Avenue, Drumcondra, Dublin 9","","Dublin","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","70 McKee Road, Finglas East","Dublin 11","Dublin","€120,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"25/05/2012","8 Anner Road, Inchicore, Dublin 8","Dublin 8","Dublin","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","9  Lower Drumcondra Road, Dublin","Dublin 9","Dublin","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","9 Grattan Parade, Druncondra, Dublin","","Dublin","€400,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","96 Cappagh Road, Finglas West","Dublin 11","Dublin","€178,500.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","Apt 16 Rueben Plaza, Rialto","","Dublin","€145,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/05/2012","Torca Garth, Torca Road, Dalkey","","Dublin","€805,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","'Cromeen', Sandyford Village, Sandyford","Dublin 18","Dublin","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","107 Swords Road, Whitehall, Dublin 9","Dublin 9","Dublin","€320,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","11 Carrickmines Chase, Carrickmines Wood, Brennanstown Road","Dublin 18","Dublin","€400,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","112 Collinswood, Collins Avenue","","Dublin","€415,112.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","158 Wyckham Point, Wyckham Way, Dundrum","Dublin 16","Dublin","€233,225.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/05/2012","17  The Village Gate, Dalkey","","Dublin","€326,500.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","17 LEIN ROAD, ARTANE, DUBLIN 5","Dublin 5","Dublin","€100,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"28/05/2012","17 Mount Argus Court, Lower Kimmage Road, Dublin 6w","","Dublin","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","20 Wyvern, Killiney","","Dublin","€385,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","26 Castlelands, Castleside Drive, Rathfarnham","","Dublin","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","277 Crumlin Road, Crumlin","Dublin 12","Dublin","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","31 Cedarwood Grove, Glasnevin","","Dublin","€205,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","366 Castleforbes Square, Upper Mayor Street, Dublin 1","","Dublin","€190,308.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"28/05/2012","40 Hillcourt, Highfield Road, Rathgar","","Dublin","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","42 RIVERSIDE DRIVE, RATHFARNHAM","","Dublin","€546,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","5 st johns crescent, clondalkin, dublin 22","Dublin 22","Dublin","€63,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","59 Ardagh Park, Blackrock","","Dublin","€390,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","7 HEATHFIELD, MONKSTOWN ROAD, MONKSTOWN","","Dublin","€237,500.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","85 Rosemount Estate, Dundrum","Dublin 14","Dublin","€197,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","Apartment 204, The Cubes, Beacon South Quarter","","Dublin","€162,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","Apartment 5, 95-97 Francis St.","","Dublin","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","APt 16 Block 2, The Alders, Monkstown","","Dublin","€178,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","APT 30  CEDAR PLACE, RIDGEWOOD, SWORDS","","Dublin","€154,185.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/05/2012","Gleanndun, Kilgobbin Lane, Stepaside","Dublin 18","Dublin","€834,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","Gracefield, Waltham Tce, Blackrock","","Dublin","€1,500,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","Irishtown, Quarryvale, Palmerstown","Dublin 20","Dublin","€310,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","105 Charlotte Quay Dock, Ringsend","","Dublin","€177,500.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","12 Dromlee Crescent, Beaumont, Dublin 9","Dublin 9","Dublin","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","202 BANGOR ROAD, CRUMLIN","Dublin 12","Dublin","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","26 Lauderdale Terrace, New Row South","Dublin 8","Dublin","€450,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","28 Martin Court, Skerries","","Dublin","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","3 Chapelwood View, Chapelwood, Hollystown","","Dublin","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","32 TRAMWAY COURT, SUTTON","","Dublin","€163,500.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","322 Galtymore Road, Drimnagh","Dublin 12","Dublin","€72,500.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","39 EDENMORE PARK, RAHENY","","Dublin","€112,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","42 The Rise, Kingswood Heights, Dublin 24","","Dublin","€141,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","57 Ardmore Drive, Artane","Dublin 5","Dublin","€186,875.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","6 Hermitage Downs, Rathfarnham","Dublin 16","Dublin","€355,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","66 Orchard Way, Ayrfield","","Dublin","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","70 Roebuck Road, Clonskeagh, Dublin 15","","Dublin","€450,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","77 The Dickens, The Gasworks","Dublin 4","Dublin","€303,964.75","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/05/2012","8 Annaly Road, Cabra, Dublin","","Dublin","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","9 Tymonville Park, Tallaght","Dublin 24","Dublin","€80,140.00","Yes","Second-Hand Dwelling house /Apartment",""
"29/05/2012","Apartment 86 Gresham House, The O'Casey, Cathal Brugha Street","","Dublin","€86,500.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","Apt 11  3rd Floor  Block 1, Gallery Quay, Grand Canal Dock","Dublin 2","Dublin","€250,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/05/2012","Apt. 607  The Cubes, Beacon South Quarter, Sandyford","","Dublin","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","No. 46  Selskar Avenue, Skerries","","Dublin","€325,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","107 Dunluce Road, Clontarf","","Dublin","€328,000.00","No","Second-Hand Dwelling house /Apartment",""
